Gene,Avg_TPM_Without_Neo,Avg_TPM_With_Neo,Ratio_Without_With,Log2_Ratio,
BYSL,71.11111111,129,1.8140625,0.859224163,0.258652246
EHHADH,11.37941176,20.66666667,1.816145429,0.860879733,0.259150622
GPR148,0.495238095,0.9,1.817307689,0.861802704,0.259428464
CENPF,225.5555556,410,1.81773399,0.86214109,0.259530328
PHLPP2,12.63888889,23,1.81978022,0.863764223,0.26001894
KRT8,148.9083333,271,1.819911579,0.863868359,0.260050288
LY6G6C,1.097142857,2,1.822916665,0.866248611,0.260766815
APBA2,26.05714286,47.5,1.822916667,0.866248612,0.260766816
GLB1,24.63888889,45,1.82638106,0.868987804,0.261591395
FADS3,9.833333333,18,1.830508474,0.872244453,0.262571744
TSPAN12,42.57777778,78,1.831941545,0.87337347,0.262911612
C20orf194,9.817647059,18,1.833433193,0.874547699,0.26326509
WDR37,14.72222222,27,1.833962264,0.874963955,0.263390395
MED24,64.08333333,118,1.841352406,0.880765763,0.265136914
IVD,47.75,88,1.842931937,0.882002791,0.265509296
SCN3A,50.84722222,94,1.848675225,0.886491796,0.266860621
ARHGAP39,28.11111111,52,1.849802371,0.887371146,0.267125332
CCDC65,5.944444444,11,1.850467289,0.887889634,0.267281413
TXN,484.3611111,898,1.853988645,0.890632409,0.26810707
ABCC11,0.215625,0.4,1.855072455,0.891475537,0.268360877
NDNF,2.688461538,5,1.859799713,0.895147263,0.269466176
PABPC3,0.375862069,0.7,1.862385316,0.897151589,0.270069539
RAB11FIP4,16.64166667,31,1.862794191,0.897468289,0.270164875
CHRNA3,14.49142857,27,1.863170347,0.897759585,0.270252564
PIK3C2B,21.18285714,39.5,1.864715403,0.898955461,0.270612558
ZNF462,15.01428571,28,1.86489058,0.899090986,0.270653355
CLPB,15.8,29.5,1.867088607,0.900790397,0.271164929
EPHB6,3.768181818,7.05,1.870928829,0.90375468,0.272057267
PFKFB1,1.602777778,3,1.871750432,0.904388088,0.272247942
ULK2,18.16285714,34,1.871952179,0.904543581,0.27229475
VAMP3,88.61111111,166,1.873354232,0.905623725,0.272619906
XKR6,3.731428571,7,1.87595712,0.907626853,0.273222907
SLC25A43,10.12777778,19,1.876028524,0.907681764,0.273239437
PCDH8,6.390322581,12,1.877839475,0.909073742,0.273658464
LFNG,54.30555556,102,1.87826087,0.909397452,0.273755911
VGLL1,0.159259259,0.3,1.883720918,0.91358524,0.275016561
GPATCH8,50.94444444,96,1.884405671,0.914109579,0.275174402
ADCY9,18.52777778,35,1.889055472,0.917665068,0.276244711
SOSTDC1,15.871875,30,1.890135853,0.918489933,0.27649302
CPS1,1.691176471,3.2,1.892173912,0.920044695,0.27696105
WDFY3,25.86111111,49,1.894736842,0.921997489,0.2775489
ZNF33A,33.72222222,64,1.89785832,0.924372296,0.278263788
PPEF2,0.157894737,0.3,1.899999988,0.92599941,0.278753598
CCDC3,15.25277778,29,1.901293025,0.926980896,0.279049055
CCDC66,7.888888889,15,1.90140845,0.927068478,0.27907542
MFSD5,24.69444444,47,1.903262092,0.928474245,0.279498598
RAG1,1.575,3,1.904761904,0.929610672,0.279840696
DPY19L3,30.97222222,59,1.904932735,0.929740057,0.279879645
KHDRBS3,12.05555556,23,1.907834101,0.931935726,0.280540607
MTIF3,42.94444444,82,1.909443726,0.933152403,0.280906864
CYP2D6,5.211111111,10,1.918976545,0.940337079,0.283069667
PSMD2,311.4444444,598,1.920085623,0.941170647,0.283320596
MMP10,6.223076923,12,1.928306551,0.947334422,0.285176077
CYP2J2,5.702941176,11,1.928829293,0.947725467,0.285293793
ADAMTS13,6.394117647,12.33333333,1.928856179,0.947745577,0.285299847
CRYBB2,1.033333333,2,1.935483869,0.952694285,0.286789556
TAOK3,7.741666667,15,1.937567276,0.954246405,0.287256791
SPSB2,10.57142857,20.5,1.939189189,0.955453562,0.287620181
PEX5L,36.96857143,72,1.947600278,0.961697613,0.289499828
ENO4,1.026470588,2,1.948424067,0.962307709,0.289683485
MROH8,3.075,6,1.951219512,0.964376091,0.29030613
ZNF467,7.682857143,15,1.952398661,0.965247668,0.290568501
TSPEAR,8.193548387,16,1.952755905,0.965511624,0.29064796
ZNF443,7.166666667,14,1.953488372,0.966052669,0.29081083
MPRIP,67.86111111,133,1.959885387,0.970769289,0.292230675
ADARB2,5.606896552,11,1.961869618,0.972229167,0.292670142
BLK,3.566666667,7,1.962616822,0.972778532,0.292835517
CACTIN,21.30555556,42,1.971316819,0.979159657,0.294756427
CHL1,12.13571429,24,1.977633902,0.983775381,0.296145898
ITPRIPL2,9.1,18,1.978021978,0.984058457,0.296231113
HSP90AA1,1867.083333,3694,1.978486945,0.984397546,0.296333189
LENG8,168.6666667,334,1.980237154,0.985673219,0.296717205
KCNT1,2.523529412,5,1.981351981,0.986485194,0.296961633
LRRC27,3.027777778,6,1.981651375,0.986703178,0.297027253
KIF27,6.055555556,12,1.981651376,0.986703178,0.297027253
NDUFA10,39.75,79,1.987421384,0.990897794,0.298289958
COX5A,264.75,527,1.990557129,0.993172278,0.298974646
CDCP2,0.1,0.2,1.99999998,0.999999986,0.301029991
CD209,0.1,0.2,1.99999998,0.999999986,0.301029991
IGLL1,0.2,0.4,1.99999999,0.999999994,0.301029993
GPR35,1,2,1.999999998,0.999999999,0.301029995
MGAT1,20.47222222,41,2.002713704,1.001956198,0.30161887
PEX1,26.94444444,54,2.004123711,1.002971567,0.301924526
PPT2,17.94444444,36,2.00619195,1.004459649,0.302372484
STX1B,8.964705882,18,2.007874016,1.005668751,0.302736459
ATF2,54.97142857,111,2.019230769,1.0138058,0.305185955
FMO4,2.970588235,6,2.01980198,1.014213859,0.305308793
KRTAP10-12,0.445454545,0.9,2.020408159,1.014646773,0.305439114
PABPC4L,11.86896552,24,2.022080186,1.015840209,0.305798374
RPL9,198.5555556,402,2.024622272,1.017652774,0.30634401
RAB11FIP3,47.30555556,96,2.029359953,1.021024783,0.307359086
TMEM145,44.23333333,90,2.034664657,1.024791037,0.308492841
PABPC1,694.9142857,1416,2.037661377,1.026914322,0.309132014
LONRF2,27.92,57,2.041547278,1.029662978,0.309959442
SH3GL2,51.89142857,106,2.042726572,1.030496107,0.310210238
ATP6V0A2,16.61111111,34,2.046822742,1.033386169,0.311080234
TCF12,105.3714286,216.5,2.054636659,1.038883292,0.312735033
STS,14.11111111,29,2.05511811,1.03922131,0.312836786
EFHC2,2.014814815,4.15,2.059742646,1.042464092,0.313812961
ASAP2,20.38888889,42,2.059945504,1.042606172,0.313855731
RIC8B,22.77777778,47,2.063414634,1.045033754,0.314586506
BPIFC,1.93,4,2.072538859,1.051399152,0.316502682
POLR1A,41.91666667,87,2.07554672,1.053491407,0.317132514
CUL5,36.82857143,76.5,2.077191621,1.054634312,0.317476562
ZNF215,5.77037037,12,2.079589217,1.05629858,0.317977557
SOBP,9.586111111,20,2.086351782,1.060982433,0.319387537
MAGEC1,30.39428571,63.5,2.089208498,1.062956478,0.319981784
NPIPA7,0.239285714,0.5,2.08955223,1.063193821,0.320053231
POMT1,33.94444444,71,2.091653028,1.064643552,0.320489644
TEX264,10.97222222,23,2.096202531,1.067778115,0.321433241
SH3BP4,57.22222222,120,2.097087379,1.068386976,0.321616526
MYEF2,42.43055556,89,2.097545008,1.068701768,0.321711288
CHD9,20,42,2.1,1.070389329,0.322219295
LINGO2,14.74571429,31,2.102305755,1.071972508,0.322695879
ZNF16,8.083333333,17,2.103092783,1.0725125,0.322858433
NBEAL1,4.277777778,9,2.103896103,1.073063463,0.323024289
PIGL,9.027777778,19,2.104615384,1.073556607,0.323172741
CCDC178,2.85,6,2.105263157,1.074000582,0.32330639
MCOLN2,8.06875,17,2.10689388,1.075117651,0.323642662
PUS1,19.88888889,42,2.111731843,1.078426648,0.324638769
CYP3A5,0.944444444,2,2.117647057,1.082462159,0.325853579
TMTC2,20.30277778,43,2.11793679,1.082659533,0.325912994
CCDC173,3.772222222,8,2.120765832,1.084585332,0.326492718
OBSL1,33.92285714,72,2.122462731,1.085739222,0.326840073
CCDC6,30.55555556,65,2.127272727,1.089005007,0.327823172
RAMP1,24.38484848,52,2.132471729,1.092526616,0.328883282
GABBR1,14.97142857,32,2.13740458,1.095860016,0.329886736
TMEM98,33.675,72,2.138084632,1.096318961,0.330024892
PODXL2,250.9444444,537,2.139915873,1.097554082,0.3303967
KIF1B,55.11111111,118,2.141129032,1.098371741,0.33064284
NKAIN3,1.4,3,2.142857141,1.099535673,0.330993219
CHST1,12.81612903,27.5,2.145733702,1.101471041,0.331575823
SIK1,0.922727273,2,2.167487682,1.116023795,0.335956638
KRBA1,13.83333333,30,2.168674699,1.116813666,0.336194413
APC2,11.46470588,25,2.180605438,1.124728751,0.338577091
ATP4A,0.915151515,2,2.185430461,1.127917474,0.339536992
GATAD2B,40.25,88,2.186335404,1.128514741,0.339716787
OTX1,2.727777778,6,2.199592667,1.137236383,0.342342263
RICTOR,22.69444444,50,2.203182374,1.139588924,0.343050449
ZNF229,10.85151515,24,2.211672717,1.145137912,0.344720861
EML2,13.52777778,30,2.217659137,1.149037636,0.345894794
KCNIP1,2.276190476,5.05,2.218619246,1.149662098,0.346082776
FAT1,39.18333333,87,2.220331774,1.150775268,0.346417874
ZNF596,3.594444444,8,2.225656877,1.154231195,0.347458211
ZIK1,18.80277778,42,2.233712513,1.159443518,0.349027277
UNC80,13.85454545,31,2.237532808,1.161908837,0.349769412
DYNC1I2,82.22222222,184,2.237837838,1.162105498,0.349828613
CATSPER2,3.572222222,8,2.239502332,1.163178169,0.350151519
OR51S1,0.490909091,1.1,2.240740736,1.163975733,0.35039161
BRWD3,21.41666667,48,2.241245136,1.164300453,0.35048936
PRMT5,135.4166667,304,2.244923077,1.166666012,0.351201464
OR2L5,0.133333333,0.3,2.249999983,1.169924991,0.352182515
MIB1,83.97222222,189,2.250744294,1.170402163,0.352326158
MAK,3.55,8,2.253521126,1.172180976,0.352861634
SESTD1,40.66666667,92,2.262295082,1.17778712,0.354549251
C2CD2,9.7,22,2.268041237,1.181446872,0.355650947
MYH15,2.305882353,5.233333333,2.269557822,1.182411245,0.355941252
LPIN3,5.502857143,12.5,2.271547248,1.183675314,0.356321774
RAB36,19.72857143,45,2.280955829,1.18963851,0.358116875
ING4,59.11111111,135,2.283834586,1.191458164,0.358664646
MDGA1,12.68611111,29,2.285964528,1.192803018,0.359069487
PGR,1.746666667,4,2.290076335,1.195395689,0.359849959
PRR22,5.236111111,12,2.291777188,1.196466789,0.360172392
DAGLA,19.19444444,44,2.292329956,1.19681472,0.36027713
CTBS,2.616666667,6,2.29299363,1.197232348,0.360402848
GPR182,0.348571429,0.8,2.295081961,1.198545676,0.360798199
FAR2,15.23055556,35,2.298012037,1.200386356,0.361352299
SCNN1A,123.2555556,284,2.304155774,1.204238255,0.362511836
FRYL,23,53,2.304347826,1.204358499,0.362548034
RNF166,14.30555556,33,2.306796116,1.205890499,0.363009212
NUDT19,33.05714286,76.5,2.314174589,1.210497711,0.364396121
CPNE7,31.09722222,72,2.315319339,1.211211191,0.364610899
MMS22L,11.19444444,26,2.322580645,1.215728692,0.365970803
LAMA3,8.718181818,20.25,2.322732012,1.215822712,0.365999105
GUF1,45.58333333,106,2.325411335,1.217485933,0.366499785
USP41,11.53,27,2.341717259,1.227566895,0.369534457
CHRM4,22.40285714,52.5,2.34345109,1.228634686,0.369855894
ABHD4,19.93611111,47,2.357531002,1.237276743,0.372457412
PER2,11.65714286,27.5,2.359068627,1.238217389,0.372740575
POLR2J2,0.844444444,2,2.36842105,1.243925582,0.374458912
XDH,3.374193548,8,2.370936902,1.245457269,0.374919996
CSNK2A3,6.722222222,16,2.380165289,1.251061765,0.376607117
ZNF100,16.38235294,39,2.380610413,1.251331543,0.376688329
MVD,39.80555556,95,2.386601535,1.254957716,0.377779916
ATP11A,49.19166667,118,2.398780281,1.262301019,0.37999047
CNTNAP5,7.085185185,17,2.399372713,1.26265728,0.380097715
INHBB,15.4,37,2.402597402,1.26459492,0.380681003
ZNF624,4.138888889,10,2.416107382,1.272684576,0.383116232
ERMP1,35.57142857,86,2.417670683,1.273617745,0.383397144
CTC1,21.88888889,53,2.421319797,1.275793637,0.384052153
SKI,41.66666667,101,2.424,1.277389699,0.384532615
CLDN10,6.173529412,15,2.429728442,1.280795081,0.385557737
LRFN2,4.964285714,12.1,2.437410071,1.285348992,0.386928601
ANKRD45,0.82,2,2.439024387,1.286304184,0.387216143
NALCN,5.732258065,14,2.442318514,1.288251362,0.387802302
ADRA2C,7.767741935,19,2.446013289,1.290432242,0.388458812
MMP26,4.476190476,11,2.457446808,1.29716019,0.390484126
KLHL34,0.406896552,1,2.457627113,1.297266038,0.39051599
GOLGA4,32.94444444,81,2.458684654,1.29788671,0.390702831
CHST9,8.528,21,2.462476548,1.300109985,0.391372103
MAPRE2,91.33333333,225,2.46350365,1.30071161,0.39155321
P2RY1,4.259259259,10.5,2.465217391,1.301714874,0.391855223
HRNR,0.81,2,2.469135799,1.304006186,0.392544976
PCDHGA1,2.014705882,5,2.481751824,1.311358853,0.39475835
ANK1,16.90277778,42,2.484798685,1.313128972,0.395291209
NKX2-4,10.82068966,27,2.495219885,1.319166956,0.397108823
NELL2,90.40571429,226,2.499841982,1.321836904,0.397912557
ARHGEF5,2.79,7,2.508960573,1.3270898,0.399493837
MS4A8,90.94193548,229,2.518090238,1.332329985,0.401071289
PPFIBP1,16.67777778,42,2.518321119,1.332462258,0.401111108
DYSF,0.845454545,2.133333333,2.523297488,1.335310306,0.401968455
CYP1A2,0.158333333,0.4,2.526315774,1.337034979,0.402487634
GBA,34.57142857,87.5,2.530991735,1.339702797,0.403290727
ACTR2,303.1111111,768,2.53372434,1.341259574,0.403759363
ZBTB45,20.5,52,2.536585366,1.342887714,0.404249483
HERC5,8.65,22,2.543352601,1.346731486,0.405406573
ASH1L,53.22222222,136,2.555323591,1.353505997,0.407445904
ALPP,0.234482759,0.6,2.558823518,1.355480649,0.408040334
ACTN1,67.51428571,173,2.562420652,1.357507331,0.408650426
PPP1R16B,7.017647059,18,2.56496228,1.35893761,0.409080983
PPP2R2D,18.27777778,47,2.571428571,1.36257008,0.410174465
C8orf58,4.275,11,2.573099415,1.363507199,0.410456566
VCAN,24.26774194,62.5,2.575435332,1.364816315,0.410850649
PCDHGA4,1.922857143,5,2.600297175,1.378676512,0.415022984
ANKS1B,3.458333333,9,2.602409638,1.379848071,0.415375659
PRKCZ,8.447222222,22,2.604406445,1.380954614,0.415708761
UNC13B,29.88888889,78,2.609665427,1.383864858,0.416584832
MPZ,3.830555556,10,2.610587381,1.38437445,0.416738234
DHCR7,116.4166667,304,2.61130995,1.384773709,0.416858424
CNKSR1,7.394117647,19.33333333,2.614691063,1.386640496,0.417420382
EPB41L3,25.76571429,68,2.639166112,1.400082159,0.421466726
GEM,9.808333333,26,2.650807137,1.406431709,0.423378131
CDH18,5.068,13.5,2.663772691,1.413470978,0.425497162
RB1,26.88888889,72,2.67768595,1.420986766,0.42775964
GPR39,2.236,6,2.683363147,1.424042312,0.428679451
COL3A1,38.25882353,102.8,2.68696187,1.425975849,0.429261503
ZNF763,0.863333333,2.333333333,2.7027027,1.434402823,0.431798275
GLRA3,4.254166667,11.5,2.703232125,1.434685401,0.43188334
LRRC69,2.588571429,7,2.704194259,1.435198794,0.432037887
MMP16,9.611111111,26,2.705202312,1.435736492,0.43219975
SRPK3,5.544444444,15,2.705410821,1.435847687,0.432233223
CCDC63,0.609090909,1.65,2.708955219,1.437736546,0.432801826
GLI4,16.61111111,45,2.7090301,1.437776424,0.432813831
ITPR2,20.59714286,56,2.718823692,1.4429826,0.434381046
PTGIR,0.734782609,2,2.721893487,1.444610613,0.434871126
LZTS1,30.68888889,84,2.737146995,1.452672915,0.437298121
PCDH17,9.470588235,26,2.745341615,1.456985682,0.438596393
EPM2A,2.913888889,8,2.745471877,1.457054134,0.438616999
RPF2,36.30555556,100,2.754399388,1.461737766,0.440026913
SLC8A1,5.06,14,2.766798418,1.468217537,0.441977519
PCDHA6,1.803125,5,2.772963603,1.471428681,0.442944169
CNTNAP2,29.20285714,81,2.773701203,1.471812382,0.443059675
KLKB1,0.717391304,2,2.787878784,1.479167835,0.445273887
FNDC3B,22.02857143,61.5,2.791828794,1.481210473,0.445888782
RYR2,3.386956522,9.4625,2.793806161,1.482231928,0.446196271
ZNF521,12.70625,35.5,2.793900639,1.482280715,0.446210957
ATP2B2,7.126923077,20,2.806260118,1.488648742,0.448127924
SLC30A10,1.417857143,4,2.821158688,1.496287819,0.450427516
C2orf78,0.176470588,0.5,2.833333317,1.502500333,0.452297669
KIF6,0.82,2.35,2.865853655,1.518964941,0.457254009
GABRA5,9.365384615,27,2.882956879,1.527549259,0.459838147
LRRIQ1,2.6,7.5,2.884615384,1.528378972,0.460087915
RALGDS,7.888888889,23,2.915492957,1.543739838,0.464711997
ADAMTSL1,6.203225806,18.1,2.917836713,1.54489915,0.465060984
ZNF610,8.897142857,26,2.922286448,1.547097601,0.465722784
DDX4,0.136842105,0.4,2.923076902,1.547487785,0.465840241
ACSF2,4.431428571,13,2.933591231,1.552667859,0.467399599
SEC23A,45.41666667,135,2.972477064,1.571665679,0.473118512
ARHGEF11,34.30555556,102,2.973279352,1.572055017,0.473235715
PHF21B,31.80285714,95,2.987152996,1.578771132,0.475257467
PCDHB5,15.73714286,47.5,3.018336964,1.593753876,0.479767722
TPTE,1.31875,4,3.033175353,1.600828906,0.481897518
CYP2C8,1.642857143,5,3.043478259,1.60572106,0.483370204
SERTAD4,25.45833333,78,3.063829787,1.61533615,0.486264634
BMPER,0.975,3,3.076923074,1.621488376,0.488116639
BMP4,4.221212121,13,3.079684134,1.62278239,0.488506176
ITGAV,56.8,176,3.098591549,1.631612594,0.491164332
MYO1D,57.78611111,180,3.114935346,1.639202219,0.493449037
RNF135,6.096875,19,3.116350589,1.639857546,0.49364631
KIR3DX1,0.32,1,3.12499999,1.643856186,0.49485002
TRIM14,19.175,60,3.129074315,1.645735923,0.495415878
TANC1,11.46111111,36,3.141056713,1.651249992,0.497075778
ITGAM,0.175,0.55,3.142857125,1.652076689,0.497324638
NTRK1,4.732352941,15,3.169670602,1.664332921,0.501014132
OXR1,28.86666667,92,3.187066974,1.672229337,0.50339119
NRROS,2.82,9,3.191489361,1.674229839,0.503993401
KCNH3,24.53888889,79,3.219379669,1.686782728,0.507772197
OR52N5,0.34,1.1,3.235294108,1.693896868,0.509913767
MAGEA9,2.46,8,3.252032519,1.701341684,0.51215488
UHRF2,38.72222222,126,3.253945481,1.702190079,0.512410272
IL11,2.761111111,9,3.259557343,1.704676056,0.513158626
ZNF417,14.38888889,47,3.266409266,1.707705566,0.514070599
EXOC3L1,6.725,22,3.271375464,1.709897351,0.514730392
MTUS1,14.33888889,47,3.277799302,1.712727522,0.515582358
DACT2,2.133333333,7,3.281249998,1.714245517,0.516039321
OCA2,2.43030303,8,3.291770572,1.718863788,0.517429558
DLL3,93.75277778,309,3.295902344,1.720673497,0.517974335
RAB11FIP1,18.19444444,60,3.297709923,1.721464501,0.518212451
ZSCAN1,2.414814815,8,3.312883434,1.728087443,0.520206155
SEMA6B,14.48333333,48,3.3141542,1.72864073,0.520372711
C2orf50,0.603030303,2,3.316582909,1.729697592,0.520690858
ANXA9,14.76944444,49,3.317660335,1.73016619,0.52083192
MDH1B,4.822222222,16,3.31797235,1.730301864,0.520872762
LTA,0.180645161,0.6,3.321428553,1.731803881,0.521324915
DNAH9,0.18,0.6,3.333333315,1.736965587,0.522878743
C5AR1,1.2,4,3.333333331,1.736965593,0.522878745
SNTG2,3.264285714,11,3.369803062,1.752664281,0.527604521
TMEM175,19.86111111,67,3.373426573,1.754214761,0.528071262
ZNF804A,7.685294118,26,3.383084577,1.758339245,0.529312855
ALDH5A1,26.53611111,90,3.391604731,1.761968044,0.530405232
KLRC1,0.146153846,0.5,3.421052608,1.77444029,0.534159753
ZNF382,4.635294118,16,3.451776649,1.787339117,0.538042686
ZNF714,19.09722222,66,3.456,1.789103218,0.538573734
FSTL4,8.221212121,28.5,3.466642093,1.793538896,0.539909006
SLITRK3,4.610714286,16.05,3.481022462,1.799511124,0.541706826
RNF17,2.863636364,10,3.492063491,1.80407979,0.543082131
CDYL2,4.006666667,14,3.494176372,1.804952432,0.543344823
COL6A2,10,35,3.5,1.807354922,0.544068044
BOC,8.544444444,30,3.511053316,1.811903904,0.545437424
HAS3,11.61111111,41,3.531100478,1.820117874,0.547910076
GLI1,1.132352941,4,3.532467529,1.8206763,0.548078178
SLC22A1,0.842424242,3,3.561151075,1.832343641,0.551590398
ZFHX2,7.32,26.5,3.620218579,1.856076806,0.558734793
TRPC5,0.544444444,2,3.673469381,1.87714325,0.565076424
COL4A3,1.633333333,6,3.673469386,1.877143252,0.565076425
MTF1,23.30555556,86,3.69010727,1.883662756,0.567038991
SEC24D,16.45714286,61,3.706597222,1.890095353,0.568975396
SOX2,128.9542857,480,3.722249302,1.896174685,0.570805457
ITGA6,47.18888889,176,3.729691547,1.899056322,0.571672916
WTIP,1.597222222,6,3.756521737,1.909397451,0.574785906
WFDC10B,0.263636364,1,3.793103434,1.923378713,0.578994686
TP53TG3D,0.79047619,3,3.795180718,1.924168586,0.579232461
GRM5,0.55,2.1,3.818181811,1.932885802,0.581856604
LOXHD1,1.042857143,4,3.835616435,1.939458457,0.583835171
PPL,18.91388889,73,3.859597591,1.948450438,0.586542027
ATCAY,54.33235294,213,3.920316137,1.970969999,0.59332109
DCP2,33.33333333,131,3.93,1.974529313,0.59439255
SLC5A2,0.75,3,3.999999995,1.999999998,0.602059991
DCX,40.490625,163,4.025623215,2.009212148,0.604833124
MYO10,27.01142857,110,4.072350328,2.025861676,0.609845132
GAL3ST3,2.69375,11,4.083526681,2.029815654,0.611035397
SLC6A17,10.24705882,42,4.098737083,2.035179451,0.612650061
LRRK1,1.633333333,6.7,4.102040814,2.036341847,0.612999977
SPATS2L,17.76285714,73,4.109699212,2.039032807,0.613810037
GJA1,53.1,221,4.161958569,2.057262604,0.619297753
ALPK2,2.87,12,4.181184668,2.063911764,0.621299349
PTPRB,0.630769231,2.65,4.201219506,2.070808166,0.623375373
PTK2B,6.663888889,28,4.201750729,2.070990576,0.623430284
CYP2S1,1.66,7,4.216867467,2.07617168,0.624989952
CCDC102B,3.938888889,17,4.31593794,2.10967412,0.635075191
